i,x,y,z,a1,a2,a3,g1,g2,g3,depth,width
1.0,0.006807331603032636,0.6001151834086699,-0.1499538946723019,-0.06361865509995457,-0.9150592297091742,-0.39827035145404194,0.9979092667158278,-0.05377394267359861,-0.035853291229894835,0.012273129817716345,0.07247232309428107
1.0,-0.0118017860643612,-0.5970191970162774,-0.3924019328122768,-0.021024736712933312,0.8330962776105374,0.5527282810546414,0.9888843541946083,-0.06406496159679309,0.13417680397413834,0.0028192691251667634,0.06998258609871068
1.0,0.0010471948866208362,-0.6007047311315327,0.7494432863540789,-0.0424161937711347,0.9114285054974625,-0.4092663507700476,0.9818022238191126,-0.03787111509100799,-0.18609183739650897,0.024823969049449942,0.07337674912182277
1.0,0.017381280311711173,-0.5974585390484096,-0.3934628949542433,-0.07602686231726352,0.9948490270157144,0.06704721957008186,0.9935568189559956,0.08125303059330957,-0.07901134428324968,0.025270653754937984,0.0747059863396721
0.0,-0.02822684994745812,-0.07704451127340167,0.7952664734949877,0.17111653195509693,0.2433172872951048,-0.9547333817328333,0.9836813757495295,-0.0968646712554948,0.15161855581055447,0.008039652431346678,0.07193757050664876
1.0,0.0613296656489163,-0.0008847241273897169,-0.7982319276000845,-0.28037037296807393,0.13351769279313663,0.9505606133608422,0.9578749103840579,-0.025246369484889786,0.28607390108950026,0.01986086792576183,0.07872158641252752
1.0,0.01839910680745616,-0.23673386686197873,0.7942641555004458,-0.13908245383898288,0.2292574756618238,-0.9633779532910725,-0.9902805788117122,-0.031542370975284874,0.13546015673104145,0.02138584900446615,0.07322559028814452
1.0,0.016984605301014446,0.32497883809582384,0.7933397733088563,-0.11118088370110005,0.34064463043938503,-0.9335952264510876,0.9926437583043572,-0.007241141772552612,-0.12085501630147984,0.01537614682903684,0.07355884686301435
0.0,0.01169658953337684,0.5951314325803985,0.3880644188379829,-0.07478188312136663,-0.970853612160332,-0.22770800098384344,0.9958788812877795,-0.0844595427644417,0.03304299382656306,0.01783200809734572,0.07356603354549668
1.0,0.01828739443764966,0.6001821830912694,-0.5160000646867954,-0.08157907490570021,-0.9966207310038752,0.009590259163951204,0.9893423984691722,-0.08214022245613936,-0.12022729492973616,0.023978816028316075,0.07645705833102495
0.0,-0.014444410107035855,-0.33790251169060787,-0.7992034813571799,0.0445682500544297,-0.19024265158250217,0.9807249383012269,-0.9899283122227495,0.12363333438786439,0.0689690893658719,0.02560705563012648,0.07557684463185879
1.0,-0.008792969519868651,0.3796688195743243,-0.7963187740247635,-0.006202599044850043,-0.000912001665181086,0.9999803478159217,-0.982263451495404,-0.18740138452838323,-0.006263619814593217,0.018095478902405194,0.07579170813334468
0.0,0.0032664334583746304,-0.60528332261338,0.4926662010082179,-0.06952677005535135,0.9924904523352711,-0.1006415931362335,0.9945972835371465,0.07676097444092425,0.06988559496354602,0.023052000013424712,0.07212148376083422
1.0,0.005025786257386419,-0.17357899760520476,0.7945094249451127,-0.12367907201970972,0.3614433595529051,-0.9241548490266409,0.9911993671891941,0.08929023198751157,-0.09772957052682732,0.0065883577368129505,0.07200217625736133
1.0,0.0068706133555784974,-0.1593402634944624,0.7944522772199992,-0.11745622926426308,0.3888386443072723,-0.9137880185799678,-0.9841223771657849,0.07772213351724672,0.15956947303006314,0.005773798157766685,0.07267115480922533
1.0,0.01445228530282477,-0.5982175953184735,-0.30103685851331474,-0.07488929538469169,0.9844174708331717,0.15910322609930483,0.9958838514348507,0.08200231798789953,-0.038613136312661,0.02258198629973194,0.07351130186093127
1.0,-0.028897002337908765,-0.604584050637843,0.5508280018719783,0.08275518390588166,0.9952404963437265,-0.051458079775646676,0.991081217581801,-0.0876014255699045,-0.10041917344160695,0.02927907528673662,0.07266279023448939
1.0,-0.004767155945798806,0.039737760014350684,0.7947574302944843,-0.008200025170651822,-0.025830651955167868,-0.9996327010491263,0.9856225018508095,0.16850385333963522,-0.012439262640775824,0.0030033658711041537,0.07389571357135678
0.0,-0.05282632085432671,-0.6041493099209189,0.5480922741906661,0.23269933000935733,0.8835577024891172,0.4064194977918119,-0.9713080025462963,0.232238849135729,0.051243352170168566,0.013928877800588,0.07118368918764469
0.0,-0.032681183366964676,0.05058890778794638,0.7954073310532609,0.1412100335506526,0.4518960126210477,-0.8808233195152257,-0.9857590933421987,-0.017887027953258743,-0.16720964124166302,0.019283494180825617,0.07363439341846412
1.0,-0.00966972911792482,-0.6041066950708126,0.6132334263941558,-0.03379963671909647,0.959747720434289,-0.2788223407097127,-0.9993391029342761,-0.0361888112925752,-0.0034245121910928544,0.00815016517152609,0.06915638901311999
1.0,-0.03346263768329486,-0.6010790673838559,0.04419177403813925,0.11888776296884995,0.9841388553250852,0.13166781404616074,0.9887081786006225,-0.1295228945194531,0.07536549186161229,0.01714178072147255,0.07274877234783853
0.0,-0.017423116470796172,-0.5963894868267179,-0.450928562598957,0.07199596819806348,0.9939400339520257,-0.08306497138185959,-0.9860352792389052,0.058389158539789154,-0.15596517002609672,0.0239559564124834,0.07573295949662057
1.0,0.00010690135609269907,0.6005249977534373,0.1677241554733348,-0.015451040680629191,-0.9997584127747834,0.01563270379467302,0.9930037661776161,-0.01351238017574502,0.11730701572820329,0.018199173957642655,0.07418531722857483
0.0,-0.009301509846597788,-0.33332451378217487,0.7946575435084147,0.01045838883736631,0.04908844751084489,-0.998739679007449,-0.9910342766289504,-0.13253575649399374,-0.01689188554005905,0.01121186560476577,0.07268033482528032
0.0,-0.007024934433532456,0.6009573276677422,-0.3595211368348783,0.01969492368655773,-0.9937307193598506,0.1100516577864008,0.9973302218778154,0.02726832418697278,0.06774117673307806,0.030717474720593902,0.07489329301237471
1.0,0.03491790697195951,-0.2742642033993007,-0.7983259717000978,-0.13755861670666542,0.27741343565206966,0.9508519404667922,-0.9904768016889995,-0.044121745516355115,-0.13041846835674992,0.028158639638612565,0.07617383580899756
0.0,0.033963729470351575,0.27347878324506697,-0.798612065405427,-0.15170843320410013,0.2318938785253995,0.9608380614844547,-0.9884031833690523,-0.04209265688430053,-0.14590186887886158,0.030002690935657366,0.07734922549437777
1.0,-0.024118192895391778,-0.07563808522853982,0.795171701097897,0.1458013213050781,-0.32103596718935357,-0.9357766199668003,0.9874023111532494,0.10599389504069517,0.1174817864322957,0.009772430962192023,0.07237623257534474
1.0,0.00141880664557335,0.18774817565428978,0.7941794018860548,-0.014808638374684734,0.05684598024265837,-0.9982731283369997,0.9996375162889845,-0.021608627295795005,-0.016059366549839974,0.02705931461991999,0.07185235566978089
1.0,-0.02602602791146123,-0.5976462457856062,-0.31104626573920435,0.07277429601694141,0.822606976762475,-0.5639340951041526,-0.968870607894147,0.19246399584789303,0.15571562368975056,0.013349436797573135,0.07509945227044498
0.0,0.005572355631644271,0.6004921528925333,-0.5273033978661579,-0.026846590403580284,-0.6591093142849633,-0.7515678095864057,0.9959120864870389,-0.08250170003365691,0.03677751324640394,0.01016085286312118,0.07174944252613455
1.0,-0.016492674068252746,-0.34685127325500004,0.7941958992315739,0.048158949584056025,0.16607930463913945,-0.984935723865035,-0.9958194900759878,-0.06864129865529171,-0.06026537400294555,0.018538409164512576,0.07176965359058293
0.0,-0.035048771411463925,-0.6045057236751374,0.529730818225561,0.1409763413644643,0.916207594236635,0.37508574411540635,0.9693973715853181,-0.0508350793054847,-0.24017604101051004,0.0212617785252146,0.07550707334530671
0.0,-0.00047171652769889745,-0.11970522975782334,-0.7988074204582637,0.011907445147742573,0.04153752814484057,0.9990659870627518,-0.9952532826332842,-0.09601849216432445,0.01585410262873104,0.025603234874601304,0.07688410599220163
1.0,-0.017749683109249646,-0.5978352499644862,-0.29979252818418706,0.07071594796319242,0.9522766392197699,0.29693173811495355,0.9972171957642542,-0.0745350692492146,0.0015452909409489624,0.013635918149099492,0.07127413655865908
1.0,0.03137791705860096,-0.09461713883622412,-0.7984719346354372,-0.13731246193374852,0.23990046220681982,0.9610374893991634,-0.9902711532076593,-0.011163589337583713,-0.13870262217375112,0.02286317296060049,0.07614849746349317
1.0,-0.026650313098324826,0.5899673799522892,0.47904035208009393,0.07362325493490746,-0.7007750440468192,0.7095730786705261,0.9845329105017933,0.16449472403441057,0.06030285153880782,0.0019947440388359524,0.06947700801757936
1.0,-0.002979933396303534,-0.5994056640654039,-0.08544138862184596,-0.05768192965905511,0.7700049265608255,0.6354252183088626,-0.9961745779762496,-0.002542696543048173,-0.08734841090787504,0.011358094051545873,0.07085208817526648
0.0,0.03911049439530468,0.06245539822425535,-0.7985529782766849,-0.21145492154845602,0.03164736454807389,0.9768752532796079,0.9773777221363583,0.0023189932626794807,0.21148855889099888,0.011825703164016653,0.07564168896258497
1.0,-0.003439901842249354,0.0695572509182751,0.7947354801536523,0.0028499719317189084,0.02163010810553194,-0.9997619797148378,-0.9846072726284255,-0.17465723443897155,-0.006585525441729094,0.02341009720823676,0.07572224494689495
1.0,-0.015610873696802604,0.518702139972412,0.7928884650598149,-0.01638625596140677,-0.07986749458166136,-0.9966707951599747,0.9798782534531485,0.1970306002502184,-0.03189907482430271,0.015032218372911828,0.07177414094411914
0.0,-0.005566229362678211,-0.3563945058529461,0.7943621798926842,-0.011399251166274436,-0.04315564641188489,-0.9990033269492253,0.9939732614524377,0.10844494304152956,-0.01602653569313718,0.018114547473355853,0.07232535632807774
1.0,-0.016375591444215076,0.3393347842297068,0.7942818084805466,0.08685003817396356,-0.5000967961315135,-0.8616033109083187,0.9940407985297616,0.10069516922516138,0.04175372741480948,0.018712782149824813,0.07342999067804362
1.0,0.005604464187797858,0.600628677673997,-0.32714047368291155,-0.03263000385929227,-0.9644547605833207,-0.2622256616662687,0.9991289261569354,-0.03830478742631119,0.016556937419542783,0.01795702386683762,0.07326541678392849
0.0,-0.0047156166148275835,-0.5064355870433626,0.7964393105519565,-0.10110512243488529,0.6021048682609964,-0.7919895717961414,0.9844676470909526,0.17539852297452427,0.007668765843293679,0.0062327736146810244,0.07209873448551965
0.0,-0.015771025618212916,-0.4938270896304544,0.7967594901198986,0.03978458796688134,0.1485734536877688,-0.9881007617746249,0.9849399625884289,0.16068740666759215,0.06381870756093445,0.013493953719768534,0.07331740545219256
1.0,-0.010162325747545928,0.6006747930863237,-0.23607353597708036,0.006419588921052544,-0.8645997222950816,0.5024202514681833,-0.9792649902091769,-0.1071706469482488,-0.17191431407336172,0.019458372032291688,0.07600143567726658
0.0,-0.010322611222599004,-0.19777915923703082,-0.7988355082063683,0.04553713007850276,-0.12251402644964199,0.9914215466224799,0.9985181481199915,-0.024020801753894205,-0.048831434119051664,0.023440735447949786,0.07517814800855505
1.0,-0.05900500245791388,0.6018535728837832,-0.3279992792957386,0.2722559806983477,-0.9192515972642794,0.28434693932070443,-0.9579576052292462,-0.2867432244236757,-0.009774959363672786,0.013210334396330254,0.07391584293855999
1.0,-0.015631165034310935,0.6002176909501304,0.3028089652852932,0.07057533800645921,-0.9703878408199136,-0.23101203443574184,0.9792532035842259,0.023299130546379776,0.20129658165456726,0.017805011140700613,0.07629849571507996
0.0,-0.0097890184200642,0.39859875914008636,0.7936434338484973,0.09475372098199958,0.6039714522483906,-0.7913534085533689,-0.9843130414630988,0.1756831314218619,0.016225712294765382,0.01254467656688169,0.0745398936892982
0.0,0.041465613567156105,-0.07477592589718485,-0.7983784787258712,-0.22999758085209948,-0.018262882492104587,0.9730198250422555,0.9723525935685595,-0.04581021053357587,0.2289800392858845,0.01317993712254651,0.07632761551801898
1.0,-0.05027836425846538,0.2128064184568416,0.7958237243538969,0.21591181848226043,0.008423211200884254,-0.9763765340035313,-0.9763336373852066,0.014600908484501345,-0.21577637030406976,0.025467696935479678,0.07589465535086576
0.0,-0.036026537818548296,0.6015800389887748,-0.38622314695043763,0.1705445397711709,-0.899265870249832,-0.40278462552343314,-0.9849869301751807,-0.16668302285954523,-0.04491678165762186,0.01235064722355259,0.07242796416215472
1.0,-0.019181287061208044,-0.37346021492791476,-0.7995544363416153,0.0844254752283497,0.5091787295786565,0.8565099885448697,-0.9938718980226892,0.10458264284720775,0.0357927525606922,0.025472986079777212,0.07581903025114572
0.0,-0.045550597510389215,-0.6039779526516116,0.3488552743118844,0.1584660601896129,0.9871148771547151,-0.02219745633656031,0.9766362026278171,-0.15339954172952155,0.1505001937337293,0.02184517044684611,0.07455447654001045
1.0,0.004062765880332871,0.6004941165870528,0.029298536314436786,-0.14857931862269697,-0.7282077597491867,-0.669057280596128,0.9859797791919177,-0.0571274097023034,-0.15678116623294552,0.006550873617463013,0.07324778462558998
0.0,0.012372654213619567,-0.45359810052709465,-0.7999726942420812,-0.040440992989623246,-0.1280429647999593,0.9909437548374023,0.9982470934074685,0.03771311385512921,0.04561207676581887,0.01717820133172604,0.07175252526385359
1.0,0.023564110962829007,-0.6066742210792629,0.25829677385394706,-0.2165494068341458,0.8987733901218107,0.38119909182568507,0.9748223856556045,0.2203312763231432,0.034284764816615965,0.01279664566558098,0.07396587550582967
1.0,0.032035557688630416,0.011702952243068566,-0.7985788771015941,-0.1174827195288401,-0.5062493975631299,0.8543473287130217,0.962278318594309,0.15455289605255546,0.22390587282400043,0.013739215240740756,0.07886524148908136
0.0,0.027337074945383177,-0.20721354506114192,-0.7983967421528939,-0.15526540438046785,-0.19648651073202672,0.9681351689216351,-0.9876791979208004,0.011474988301923339,-0.15607090259877127,0.01028777119389817,0.07446306096513808
1.0,-0.007156036559959834,-0.5985093583680992,-0.21690937351510764,0.03168292226970282,0.9163824193085586,0.39904818508376305,0.9787814788155855,0.05241935252857893,-0.19808843532134812,0.01768902068910789,0.07666092397496786
1.0,0.0035446533286155922,-0.6053011938621105,0.48528945344437063,-0.15641301205240543,0.8389664518398618,0.521219975008563,0.9875991627078323,0.12562303530127406,0.09416340489002883,0.007950762495519462,0.07143129811422533
0.0,-0.005691711524096736,-0.45543240510266214,-0.7996300209456513,0.04203089721998132,0.7143787793161034,0.6984957862018334,-0.9896770951079512,0.12564121284196272,-0.06894587046580758,0.020826501504633988,0.07509725476822836
0.0,0.034650485573687495,-0.555363034419452,-0.7962336508469189,-0.1448380753038957,0.6748115487304616,0.7236375512936424,0.9829519773086199,0.014416960789623068,0.18329637625077258,0.02287898554054592,0.07392196910095514
1.0,-0.02540534815467303,0.6013542606704959,-0.37726584173782746,0.1235087345481769,-0.900276321012997,-0.41743039936450677,0.9922971499030668,0.11610963236044017,0.043184714510743016,0.010190781933408279,0.0716969148034476
1.0,-0.0032739965019251086,-0.25986345474276085,-0.7987843259690555,-0.0039180143348775225,0.013324992382643574,0.9999035422187854,-0.9789874127959793,0.20381539397652604,-0.006552157295756933,0.030052978203391745,0.07900424929962935
0.0,-0.018903445183054098,-0.2451203539733323,0.7951357518064068,0.08017819565948126,-0.670581762777557,-0.7374900381503022,0.9850211349332723,0.16661639572183476,-0.04441103929692908,0.01706480343624568,0.07366783731740956
1.0,-0.002319194045375074,-0.6054427845578227,0.2612415216544077,-0.03284642296475737,0.9117025120667814,-0.4095358860826979,0.9815076489027661,-0.0478911092970391,-0.1853353090904794,0.02456921250970015,0.07584982471252756
0.0,0.011692268252062443,0.46586174156254306,0.7924794919984731,-0.0776718932903396,-0.45264324152954094,-0.8883024107196402,-0.9945008966133997,0.09795842261740799,0.03704205816978687,0.02180072583164145,0.07383734787533663
0.0,-0.042992259700224814,0.3128472749083985,0.7953098182376306,0.22241011775937958,0.09394969635034792,-0.9704159902196257,-0.9711522698526809,0.10915345615323897,-0.2120113010426308,0.01966270721839258,0.07627956796915542
0.0,-0.002394216546229506,0.22756378638492009,-0.7986932179025559,0.01875248480309172,-0.06866982901962375,0.9974631817245816,-0.9988280997066081,0.04323385772856991,0.021754557738373134,0.025529106758088435,0.075704597731974
1.0,-0.026767459024500555,-0.5971047642134808,-0.37302920976206116,0.11329437369391304,0.9237877000684657,0.36576039984054903,-0.9933880603145726,0.11219729638432874,0.024329576825295685,0.016860120121295983,0.07227640611144504
1.0,-0.024623605786394647,-0.18413827804710506,-0.7990129516562163,0.14840285291809807,-0.2769811749972862,0.9493461022950966,-0.9878999469620737,-0.08526149288871915,0.12955374414782023,0.021849285920900994,0.07725108525899249
0.0,0.0004269593219468773,0.5821857745579998,0.5548766946365756,-0.05772613058743048,-0.9948048790836233,-0.08385073880903249,0.994022887879519,-0.06506957777562894,0.08766098573346465,0.004634165880482802,0.07229535527673381
1.0,-0.03659057446613174,0.579493206504535,0.6311230084475377,0.22077546505293222,-0.8242276471814312,0.5214470056030853,-0.9753108240706015,-0.18941819695771545,0.11353212370079557,0.012117861470460633,0.07295875105952573
1.0,0.009577162789595715,0.301197071152253,0.7937454166437555,-0.04291119706205977,0.1671797879945166,-0.9849921561377075,0.9886181757455307,-0.13518946789295666,-0.06601447081056332,0.030112866239668842,0.07530661558739961
0.0,-0.0533417711688836,0.6014056620966901,-0.20496544118089735,0.2089229468059517,-0.9710159881313041,0.1160997549149228,-0.970845173272215,-0.22020879797836546,-0.09469812472782574,0.024069887748237585,0.07705250543733444
0.0,-0.01750725262508113,-0.6047591885544485,0.5676280639791719,-0.0013327944519176405,0.9344684860839384,-0.3560433571560368,0.9761653810197902,-0.07605428305163586,-0.2032655773317008,0.01084494383383276,0.0729474878318104
0.0,0.0034646685585289633,-0.5977922194838824,-0.547686166656882,0.011426649037025005,0.9071351664225804,-0.42068423019084383,0.9771113509511697,0.07924440587646801,0.19741765873311867,0.00716496027252198,0.07425915039076725
1.0,-0.003795331175187607,0.6003881653839936,-0.17608133281982874,0.001259458437271821,-0.9865346552735846,0.16354750902619852,0.998629882949382,-0.007315064051581499,-0.05181550654413225,0.009914382186274372,0.07211150403239422
1.0,-0.04412355331428008,-0.5975270264322164,-0.29148647040703723,0.18502290613960115,0.932746893546909,0.3094345759320498,-0.9809193638792758,0.1944143942015357,0.0004948675848672757,0.01592078146135829,0.07292096842096364
0.0,-0.025771884607993508,0.5975526660817817,0.7008769389114767,0.13715881201484753,-0.987868980848837,-0.07281714745412843,0.9788389448178045,0.12390051445102176,0.1628587812392681,0.004628596819084928,0.07155824969916257
0.0,-0.010803923089311147,0.16628484630288384,0.7946433300579152,0.03521124086807588,0.14151720422905925,-0.9893093800342343,-0.9916929262573492,-0.11759623658450695,-0.05211780072390374,0.02706985667315374,0.07469554104953137
0.0,-0.007173098095918649,-0.5989611182730489,-0.14609274710132517,0.0014197531438006061,0.9584458885064089,-0.2852708591955576,0.9999666115894774,0.0009349681324323234,0.008117976401250893,0.004507576571313924,0.06928757520027755
0.0,0.02946950946965487,0.5754158553986979,-0.7910581031416604,-0.118088283345396,-0.5385572622701658,0.8342728765773233,0.983553151977428,-0.17906744842856914,0.02362300041375842,0.01688802832844604,0.07435322095542132
1.0,0.013736640034360285,-0.5981360024993618,-0.5619281652873538,-0.05149745609272249,0.9984214322822491,0.022419981611064732,0.991195043953534,0.0483567817509887,0.12326397081320767,0.024241707127361914,0.07470019613864906
0.0,-0.001802829258933182,-0.056484772871652746,0.7946603611309635,-0.01902477563827733,0.07805300164619114,-0.9967676694425504,0.9961868681374755,-0.08342134593904327,-0.025546091524278582,0.022442196555519586,0.07236298558056267
1.0,0.003720699489536574,-0.4753861383124315,0.7957453230956867,-0.09363670303821488,-0.28470391700001335,-0.9540313660928463,0.9951316452111633,0.0028263052923937285,-0.09851406345145636,0.019252202661608712,0.0698962658208532
1.0,0.02387273647268349,0.3392348281377672,-0.7976118469523654,-0.10660974432531077,-0.34497210923104255,0.93253879611927,-0.9942748944330853,0.030198584476665513,-0.102496242836909,0.023585685856080025,0.07580180435977751
0.0,-0.012121151645703234,-0.6047628592314305,0.3570846704410243,-0.03126039228830363,0.8690486121740613,-0.49373808598519087,-0.9848919293406178,0.05739576586438895,0.16338180308882655,0.012544482639476478,0.07283917230412373
0.0,-0.05725566754520666,-0.6042128458975959,0.4594630662468558,0.19564693420354345,0.9729250052027651,0.12304150270520162,0.9734775605623942,-0.20784879024157774,0.0956050180513725,0.023609218437011487,0.07371969048193183
0.0,-0.00039991969534933697,0.6002695871856241,-0.15646417654473446,-0.010030693923315903,-0.9677809428580324,0.2515937833497383,-0.9997413227857277,0.004569789355910403,-0.022280137788765753,0.02073640541060225,0.07282655950749412
0.0,0.0163564698067192,-0.5987741037350064,-0.6656287669478058,-0.06063282791682301,0.9820661716538337,0.17852085220498065,0.9961481782856103,0.070884919329184,-0.051615260436771726,0.016975557401878085,0.07317914133586105
1.0,-0.00876458598419699,-0.5982287414221641,-0.2574234756301581,0.06653402557177707,0.9019710675375514,-0.4266396802530024,0.9847579646379462,0.00950665903343996,0.173670304071109,0.00873488652385147,0.07301228501403192
1.0,0.008138707793825532,0.6002000513194782,-0.06283182209150699,-0.05348902444468573,-0.982939437999182,0.1759800712859505,0.9839783909766722,-0.02186689276145337,0.17694169969772194,0.022892607798563582,0.07689669658531392
0.0,0.009755853431992343,-0.6038679049260183,0.07767741108544304,-0.1377856397592767,0.9347364158335432,0.32754076141877086,-0.9895199602289764,-0.14433003169398217,-0.004369240169528832,0.007391040209073117,0.0715006048753671
1.0,-0.00979220976634022,0.3909960336039385,0.7936989191270976,0.01974657227567809,0.05621492143813961,-0.9982233995910264,0.9975404469488875,0.06605316638407668,0.0234528444256078,0.0282930834650179,0.07228561951325868
1.0,-0.004062673328753772,0.5496561480321918,-0.7928491317921874,0.049598426874220995,-0.13248363059744137,0.9899434749900236,0.9874406759021327,-0.1423562605736925,-0.0685244967104057,0.02290171101750762,0.07349177062784669
1.0,-0.0013367510406310744,0.6005600969514618,0.15069974398980576,-0.15794149209066072,-0.781979858300391,-0.6029610155629268,-0.9863179527419348,0.09572271911716458,0.13421645630761797,0.00120855056523892,0.07153482076400222
0.0,0.005860239945386586,-0.6041840568730266,0.5938257295797025,-0.059260867345021284,0.9897250406353937,0.1301249151422759,0.9953210864342152,0.0685488428022496,-0.06809545542755463,0.029529414665624025,0.07207866281580447
0.0,-0.026825402761249294,-0.5980294073935,-0.24989652957948608,0.06935576059516368,0.8246971260326118,0.5613060028057928,-0.9704678653621772,0.18609054653797874,-0.15350058888673834,0.008297083526240095,0.07294322609981488
1.0,-0.02738074582250046,0.6009750044416171,-0.22683415703649545,0.11057357279142421,-0.9929582155223575,-0.04251431790344498,-0.9833525836351,-0.10309745589718763,-0.14962824213931464,0.02257654636915202,0.07641695112192254
